mnthborn,yearborn,age,electric,radio,tv,bicycle,educ,ceb,agefbrth,children,knowmeth,usemeth,monthfm,yearfm,agefm,idlnchld,heduc,agesq,urban,urb_educ,spirit,protest,catholic,frsthalf,educ0,evermarr
4,70,18,0,1,0,1,7,1,17,1,1,0,,,,6,,324,0,0,0,0,0,1,0,0
9,53,35,0,0,0,0,3,8,17,7,1,1,3,69,15,2,0,1225,0,0,1,0,0,0,0,1
11,71,16,0,1,0,0,7,1,14,1,1,1,,,,3,,256,0,0,0,1,0,0,0,0
1,68,20,0,1,0,0,0,1,19,1,1,0,12,83,15,10,10,400,0,0,0,1,0,1,1,1
6,73,15,0,0,0,0,7,0,,0,1,0,,,,3,,225,0,0,0,1,0,1,0,0
12,56,31,0,1,0,1,7,4,18,3,1,1,1,75,18,5,10,961,0,0,0,0,1,0,0,1
1,46,42,0,1,0,1,4,9,18,7,1,0,10,63,17,4,1,1764,0,0,0,0,1,1,0,1
9,54,34,1,1,0,1,8,4,18,4,1,1,1,75,20,4,7,1156,0,0,0,0,1,0,0,1
6,41,47,0,1,0,0,3,2,29,2,1,0,12,60,19,4,6,2209,0,0,1,0,0,1,0,1
6,56,32,1,0,0,1,0,4,15,4,1,1,,,,2,,1024,0,0,0,0,0,1,1,0
10,43,45,0,1,0,0,7,4,17,4,1,1,,,,4,,2025,0,0,0,1,0,0,0,0
3,54,34,0,1,0,0,12,2,18,2,1,1,8,72,18,4,,1156,0,0,1,0,0,1,0,1
9,57,31,0,1,0,0,12,3,21,2,1,1,,,,4,,961,0,0,0,0,0,0,0,0
12,57,30,0,0,0,0,7,3,18,3,1,1,,,,4,,900,0,0,1,0,0,0,0,0
10,57,31,0,1,0,1,6,3,16,3,1,1,,,,4,,961,0,0,1,0,0,0,0,0
4,65,23,0,1,0,0,10,1,21,1,1,0,,,,3,,529,0,0,0,0,0,1,0,0
10,60,28,0,0,0,0,7,3,16,3,1,1,,,,5,,784,0,0,0,0,0,0,0,0
5,69,19,0,1,0,0,7,0,,0,1,0,,,,2,,361,0,0,1,0,0,1,0,0
6,60,28,0,1,0,0,7,3,19,3,1,1,,,,4,,784,0,0,1,0,0,1,0,0
5,63,25,0,1,0,1,10,2,17,2,1,1,,,,5,,625,0,0,1,0,0,1,0,0
6,56,32,0,0,0,0,4,7,17,5,1,0,7,73,17,8,0,1024,0,0,0,1,0,1,0,1
1,52,36,0,1,0,1,9,4,18,3,1,1,5,73,21,4,10,1296,0,0,0,0,0,1,0,1
6,46,42,0,1,0,1,3,10,18,10,1,0,2,65,18,6,4,1764,0,0,0,1,0,1,0,1
9,66,22,0,1,0,1,10,1,21,1,1,0,,,,4,,484,0,0,0,1,0,0,0,0
5,66,22,0,0,0,0,7,1,21,0,1,1,,,,6,,484,0,0,0,1,0,1,0,0
6,58,30,0,0,0,0,4,4,15,2,0,0,,,,2,,900,0,0,0,1,0,1,0,0
11,43,44,0,1,0,0,4,7,18,6,1,1,,,,7,,1936,0,0,1,0,0,0,0,0
4,71,17,0,1,0,0,9,0,,0,1,0,,,,6,,289,0,0,0,1,0,1,0,0
6,55,33,0,0,0,1,7,4,19,4,1,1,,,,6,,1089,0,0,1,0,0,1,0,0
10,53,35,0,0,0,0,6,4,14,4,1,0,,,,7,,1225,0,0,0,0,0,0,0,0
6,42,46,0,0,0,0,2,9,20,8,1,0,11,64,22,5,3,2116,0,0,1,0,0,1,0,1
12,69,18,0,0,0,0,7,1,18,1,1,0,9,86,16,2,7,324,0,0,1,0,0,0,0,1
1,72,16,0,0,0,1,7,0,,0,1,0,,,,2,,256,0,0,0,0,0,1,0,0
6,70,18,0,0,0,0,7,1,17,1,1,1,9,85,15,3,5,324,0,0,1,0,0,1,0,1
3,63,25,0,0,0,0,3,1,22,1,1,0,,,,4,,625,0,0,0,1,0,1,0,0
3,66,22,0,0,0,0,4,2,18,2,1,0,,,,6,,484,0,0,0,1,0,1,0,0
6,60,28,0,0,0,0,7,3,20,3,1,1,,,,3,,784,0,0,0,1,0,1,0,0
4,69,19,0,0,0,0,7,0,,0,0,0,,,,5,,361,0,0,0,1,0,1,0,0
7,70,18,0,0,0,0,7,0,,0,1,0,,,,7,,324,0,0,0,0,0,0,0,0
2,68,20,0,1,0,0,9,1,19,1,1,1,,,,4,,400,0,0,0,1,0,1,0,0
9,41,47,0,1,0,1,10,5,29,4,1,1,11,70,29,5,10,2209,0,0,0,1,0,0,0,1
10,71,17,0,0,0,1,7,0,,0,1,1,,,,4,,289,0,0,0,0,0,0,0,0
10,58,30,0,1,0,0,7,5,19,3,1,0,11,75,17,2,8,900,0,0,1,0,0,0,0,1
2,66,22,0,0,0,0,3,2,16,2,1,0,,,,4,,484,0,0,1,0,0,1,0,0
12,42,45,0,1,0,0,2,9,18,9,1,0,,,,4,,2025,0,0,1,0,0,0,0,0
9,63,25,0,0,0,0,7,2,18,1,1,1,,,,4,,625,0,0,0,1,0,0,0,0
1,54,34,0,0,0,0,6,6,22,6,1,0,3,77,23,6,2,1156,0,0,0,1,0,1,0,1
1,63,25,0,1,0,1,7,1,21,1,1,1,,,,3,,625,0,0,1,0,0,1,0,0
12,61,26,0,0,0,1,7,3,19,3,1,1,10,80,18,4,,676,0,0,0,0,0,0,0,1
6,56,32,0,1,0,1,0,3,29,1,1,0,2,80,23,5,0,1024,0,0,0,0,0,1,1,1
8,39,49,0,1,0,1,0,5,20,4,1,0,,,,5,,2401,0,0,0,0,0,0,1,0
1,62,26,0,0,0,0,0,6,12,5,1,1,6,87,25,3,7,676,0,0,1,0,0,1,1,1
5,53,35,0,0,0,0,3,6,17,5,1,1,2,72,18,10,0,1225,0,0,1,0,0,1,0,1
7,62,26,0,0,0,1,0,3,15,3,1,0,10,76,14,4,,676,0,0,1,0,0,0,1,1
6,69,19,0,0,0,1,5,2,17,2,1,0,6,83,14,4,0,361,0,0,1,0,0,1,0,1
3,60,28,0,0,0,0,0,4,19,3,1,1,3,79,19,4,0,784,0,0,0,1,0,1,1,1
6,70,18,0,0,0,0,7,2,16,1,1,1,,,,4,,324,0,0,1,0,0,1,0,0
7,64,24,0,0,0,0,0,2,19,1,0,0,,,,6,,576,0,0,0,1,0,0,1,0
4,53,35,0,1,0,0,0,11,13,9,1,0,5,66,13,11,0,1225,0,0,0,0,0,1,1,1
6,69,19,0,1,0,0,0,1,17,1,1,0,,,,4,,361,0,0,1,0,0,1,1,0
6,71,17,0,0,0,0,0,1,15,1,1,0,,,,5,,289,0,0,0,1,0,1,1,0
2,59,29,0,0,0,0,6,2,27,2,1,0,4,84,25,5,,841,0,0,0,1,0,1,0,1
6,66,22,0,1,0,0,0,2,18,2,1,0,8,84,18,4,0,484,0,0,0,0,0,1,1,1
6,66,22,0,0,0,0,0,1,18,1,0,0,2,88,21,6,0,484,0,0,0,0,0,1,1,1
6,60,28,0,0,0,1,10,2,22,2,1,1,12,80,20,5,6,784,0,0,0,0,0,1,0,1
9,69,19,0,1,0,0,7,0,,0,1,0,,,,2,,361,0,0,1,0,0,0,0,0
8,63,25,0,0,0,0,0,4,18,4,1,1,,,,6,,625,0,0,1,0,0,0,1,0
6,69,19,0,0,0,0,0,0,,0,1,0,,,,6,,361,0,0,0,0,0,1,1,0
5,57,31,0,0,0,1,0,5,18,5,1,1,6,74,17,5,,961,0,0,1,0,0,1,1,1
3,57,31,0,0,0,0,0,7,18,5,1,1,7,77,20,8,7,961,0,0,0,1,0,1,1,1
11,67,20,0,1,0,1,10,0,,0,1,0,7,88,20,6,7,400,0,0,0,1,0,0,0,1
8,58,30,0,0,0,0,8,4,20,4,1,0,3,84,25,5,0,900,0,0,1,0,0,0,0,1
6,62,26,0,1,0,1,8,4,19,4,1,0,1,84,21,4,6,676,0,0,0,0,0,1,0,1
4,65,23,0,1,0,0,0,1,19,1,1,1,2,83,17,5,0,529,0,0,0,0,0,1,1,1
8,64,24,0,0,0,0,0,0,,0,1,0,1,88,23,5,0,576,0,0,0,0,0,0,1,1
5,72,16,0,1,0,0,6,1,16,1,1,0,,,,1,,256,0,0,0,0,0,1,0,0
6,62,26,0,1,0,0,0,3,16,3,1,0,10,76,14,6,0,676,0,0,0,0,0,1,1,1
10,63,24,0,0,0,0,0,2,20,2,1,0,,,,6,,576,0,0,0,0,0,0,1,0
10,56,31,0,0,0,0,0,6,17,6,1,1,6,73,16,6,0,961,0,0,0,0,0,0,1,1
4,54,34,0,1,0,0,0,5,21,5,0,0,6,69,15,13,6,1156,0,0,0,0,0,1,1,1
4,55,33,0,0,0,0,0,6,21,6,1,0,2,73,17,7,2,1089,0,0,0,0,0,1,1,1
6,69,19,0,0,0,0,9,0,,0,1,0,,,,3,,361,0,0,0,0,0,1,0,0
11,54,33,0,0,0,0,0,4,16,4,1,0,,,,4,,1089,0,0,0,0,0,0,1,0
8,71,17,0,0,0,0,6,1,16,1,1,0,,,,1,,289,0,0,0,0,0,0,0,0
10,40,47,0,0,0,0,0,5,22,5,0,0,1,64,23,5,0,2209,0,0,0,0,0,0,1,1
8,73,15,0,1,0,1,6,0,,0,0,0,,,,4,,225,0,0,1,0,0,0,0,0
9,63,24,0,1,0,1,0,2,18,2,1,0,1,80,16,,0,576,0,0,1,0,0,0,1,1
9,68,19,0,1,0,1,5,0,,0,1,0,6,86,17,4,6,361,0,0,0,0,0,0,0,1
8,46,42,0,0,0,0,0,0,,0,0,0,1,87,40,5,0,1764,0,0,0,0,0,0,1,1
12,53,34,0,1,0,0,0,3,22,2,1,0,8,77,23,2,6,1156,0,0,0,0,0,0,1,1
10,63,24,0,0,0,0,0,3,13,3,0,0,,,,3,,576,0,0,0,0,0,0,1,0
5,48,40,0,1,0,0,0,2,25,2,0,0,6,72,24,5,0,1600,0,0,1,0,0,1,1,1
6,68,20,0,0,0,0,7,1,19,1,1,0,,,,5,,400,0,0,0,0,0,1,0,0
1,55,33,0,0,0,0,0,4,17,4,,0,,,,5,,1089,0,0,0,0,0,1,1,0
6,39,49,0,0,0,0,0,5,13,4,1,0,6,52,13,,,2401,0,0,1,0,0,1,1,1
6,72,16,0,0,0,0,7,0,,0,1,0,,,,3,,256,0,0,0,0,0,1,0,0
6,54,34,0,1,0,0,0,6,17,6,0,0,10,71,17,6,,1156,0,0,0,0,0,1,1,1
10,40,48,0,1,0,1,0,9,27,8,1,1,10,70,30,5,7,2304,0,0,0,0,0,0,1,1
12,49,38,0,0,0,1,0,9,19,8,1,0,4,67,17,6,0,1444,0,0,1,0,0,0,1,1
12,57,30,0,1,0,1,7,5,17,5,1,1,9,73,15,2,0,900,0,0,1,0,0,0,0,1
6,70,18,0,0,0,0,0,0,,0,1,0,9,83,13,10,0,324,0,0,0,0,0,1,1,1
7,47,41,0,0,0,0,0,4,21,4,1,1,9,78,31,3,,1681,0,0,0,0,0,0,1,1
12,60,27,0,0,0,0,7,4,17,4,1,1,2,81,20,6,0,729,0,0,1,0,0,0,0,1
1,68,20,0,0,0,0,7,0,,0,1,1,,,,3,,400,0,0,1,0,0,1,0,0
9,62,26,0,1,0,0,10,1,21,0,1,1,,,,4,,676,0,0,0,0,0,0,0,0
4,47,41,0,1,0,0,13,6,16,6,1,1,,,,6,,1681,0,0,1,0,0,1,0,0
2,70,18,0,1,0,1,10,1,18,1,1,0,,,,2,,324,0,0,0,1,0,1,0,0
5,73,15,0,1,0,1,7,0,,0,1,0,,,,2,,225,0,0,0,1,0,1,0,0
8,55,33,0,1,0,1,7,3,17,3,1,1,,,,2,,1089,0,0,0,0,0,0,0,0
6,59,29,0,1,0,1,0,6,17,6,1,1,9,84,25,8,7,841,0,0,1,0,0,1,1,1
8,73,15,0,1,0,0,8,0,,0,1,0,,,,4,,225,0,0,1,0,0,0,0,0
5,44,44,0,0,0,1,4,7,18,7,1,1,11,74,30,4,3,1936,0,0,0,0,0,1,0,1
9,59,29,0,0,0,0,7,2,24,2,1,1,,,,6,,841,0,0,0,0,0,0,0,0
10,70,18,0,1,0,1,9,0,,0,1,0,,,,5,,324,0,0,0,0,1,0,0,0
6,57,31,0,1,0,1,7,6,17,6,1,1,11,81,24,6,16,961,0,0,0,1,0,1,0,1
3,44,44,0,1,0,0,4,3,20,2,1,1,8,64,20,6,1,1936,0,0,1,0,0,1,0,1
12,68,19,0,1,0,0,10,1,18,1,1,1,,,,4,,361,0,0,1,0,0,0,0,0
6,44,44,0,0,0,0,3,7,17,7,1,1,1,60,15,4,0,1936,0,0,0,1,0,1,0,1
1,55,33,0,1,0,0,0,2,23,2,1,1,,,,3,,1089,0,0,1,0,0,1,1,0
3,73,15,0,1,0,0,1,0,,0,1,0,,,,4,,225,0,0,1,0,0,1,0,0
3,72,16,0,1,0,0,3,1,15,0,1,1,,,,2,,256,0,0,1,0,0,1,0,0
2,59,29,0,1,0,0,7,0,,0,1,0,7,82,23,3,10,841,0,0,0,0,0,1,0,1
11,57,30,0,0,0,0,4,0,,0,1,0,,,,5,,900,0,0,1,0,0,0,0,0
4,57,31,0,0,0,1,5,4,19,4,1,1,3,81,23,6,3,961,0,0,1,0,0,1,0,1
4,53,35,0,1,0,0,7,5,21,5,1,1,11,73,20,6,6,1225,0,0,1,0,0,1,0,1
7,39,49,0,0,0,0,0,6,19,6,1,0,3,57,17,10,2,2401,0,0,1,0,0,0,1,1
7,45,43,0,1,0,1,14,3,19,2,1,0,8,67,22,5,12,1849,0,0,0,1,0,0,0,1
8,42,46,0,1,0,1,0,5,24,5,1,1,12,68,26,3,5,2116,0,0,1,0,0,0,1,1
1,56,32,0,0,0,0,7,1,26,1,1,0,,,,4,,1024,0,0,1,0,0,1,0,0
6,54,34,0,0,0,0,3,6,16,6,1,1,1,72,17,6,0,1156,0,0,0,1,0,1,0,1
3,60,28,0,1,0,1,0,5,16,5,1,0,2,80,19,6,0,784,0,0,1,0,0,1,1,1
6,63,25,0,1,0,1,0,3,18,2,1,0,,,,10,,625,0,0,1,0,0,1,1,0
12,54,33,0,0,0,0,7,4,18,4,1,1,10,71,16,5,0,1089,0,0,1,0,0,0,0,1
1,50,38,0,1,0,1,3,6,18,5,1,1,7,67,17,5,1,1444,0,0,1,0,0,1,0,1
6,41,47,0,1,0,0,3,7,21,7,1,1,2,79,37,6,0,2209,0,0,0,1,0,1,0,1
5,70,18,0,1,0,0,9,0,,0,1,0,,,,4,,324,0,0,0,1,0,1,0,0
1,52,36,0,1,0,0,7,6,20,5,1,1,7,80,28,6,4,1296,0,0,1,0,0,1,0,1
8,73,15,0,1,0,1,7,0,,0,1,0,,,,2,,225,0,0,1,0,0,0,0,0
9,68,20,0,0,0,1,9,1,19,1,1,1,,,,4,,400,0,0,1,0,0,0,0,0
3,45,43,0,1,0,0,0,1,15,0,1,0,,,,5,,1849,0,0,0,1,0,1,1,0
1,49,39,0,1,0,0,6,6,19,5,1,1,,,,6,,1521,0,0,0,0,0,1,0,0
11,70,18,0,1,0,0,10,1,17,1,1,0,,,,1,,324,0,0,0,1,0,0,0,0
6,73,15,0,1,0,0,7,0,,0,1,0,,,,1,,225,0,0,0,1,0,1,0,0
9,42,46,0,1,0,0,4,6,22,6,1,0,6,69,26,6,2,2116,0,0,0,0,0,0,0,1
6,70,18,0,1,0,0,7,1,17,1,1,0,,,,3,,324,0,0,1,0,0,1,0,0
6,65,23,0,1,0,0,7,1,23,1,1,0,,,,4,,529,0,0,1,0,0,1,0,0
6,73,15,0,1,0,0,6,0,,0,1,0,,,,3,,225,0,0,1,0,0,1,0,0
7,54,34,0,0,0,0,7,4,21,4,1,0,8,74,20,7,0,1156,0,0,0,1,0,0,0,1
12,42,45,0,0,0,0,3,2,22,2,1,0,,,,6,,2025,0,0,1,0,0,0,0,0
1,67,21,0,1,0,1,6,3,15,3,1,1,,,,4,,441,0,0,1,0,0,1,0,0
12,69,18,0,1,0,1,8,0,,0,1,1,,,,4,,324,0,0,1,0,0,0,0,0
10,73,15,0,1,0,1,7,0,,0,1,0,,,,4,,225,0,0,1,0,0,0,0,0
11,72,15,0,1,0,0,0,0,,0,1,0,,,,2,,225,0,0,1,0,0,0,1,0
1,68,20,0,1,0,0,0,1,19,0,1,0,,,,8,,400,0,0,0,0,0,1,1,0
11,62,25,0,1,0,1,7,3,17,3,1,1,3,83,20,6,5,625,0,0,0,0,0,0,0,1
9,59,29,0,1,0,0,5,3,20,3,1,1,,,,3,,841,0,0,0,0,0,0,0,0
12,69,18,0,1,0,0,7,2,14,2,1,1,,,,3,,324,0,0,1,0,0,0,0,0
12,59,28,0,1,0,1,7,3,18,3,1,1,11,76,16,6,7,784,0,0,0,0,0,0,0,1
9,66,22,0,1,0,1,0,2,19,2,1,1,1,85,18,6,9,484,0,0,0,1,0,0,1,1
1,54,34,0,0,0,0,1,6,20,6,1,0,9,87,33,2,0,1156,0,0,1,0,0,1,0,1
5,51,37,0,1,0,0,2,3,22,3,1,1,11,70,19,4,,1369,0,0,0,1,0,1,0,1
7,54,34,0,1,0,0,4,6,17,6,1,1,12,69,15,4,0,1156,0,0,1,0,0,0,0,1
5,55,33,0,1,0,0,0,4,19,4,1,1,12,79,24,6,3,1089,0,0,1,0,0,1,1,1
9,56,32,0,0,0,0,4,4,22,4,1,1,8,87,30,8,7,1024,0,0,1,0,0,0,0,1
4,73,15,1,0,0,0,7,0,,0,1,0,,,,5,,225,0,0,0,0,1,1,0,0
6,65,23,0,1,0,1,0,3,16,3,1,0,,,,4,,529,0,0,1,0,0,1,1,0
4,57,31,0,1,0,0,6,2,15,1,1,0,,,,10,,961,0,0,1,0,0,1,0,0
10,70,18,0,1,0,0,10,0,,0,1,1,,,,5,,324,0,0,1,0,0,0,0,0
6,64,24,0,0,0,0,0,2,18,2,1,0,,,,4,,576,0,0,1,0,0,1,1,0
5,68,20,0,0,0,1,7,1,20,1,1,1,,,,4,,400,0,0,0,0,1,1,0,0
8,70,18,0,1,0,1,10,0,,0,1,1,,,,4,,324,0,0,1,0,0,0,0,0
9,50,38,0,0,0,0,0,8,18,8,1,0,12,71,21,10,6,1444,0,0,1,0,0,0,1,1
10,68,20,0,0,0,0,0,0,,0,1,0,,,,7,,400,0,0,1,0,0,0,1,0
6,51,37,0,1,0,0,3,4,23,4,1,0,,,,4,,1369,0,0,1,0,0,1,0,0
4,63,25,0,1,0,0,7,1,24,1,1,1,5,85,22,5,7,625,0,0,0,0,0,1,0,1
12,72,15,0,1,0,1,1,0,,0,1,0,,,,5,,225,0,0,1,0,0,0,0,0
10,49,39,0,0,0,0,2,6,19,6,1,1,,,,4,,1521,0,0,0,0,0,0,0,0
6,61,27,0,0,0,0,6,1,19,1,1,0,11,79,18,3,3,729,0,0,1,0,0,1,0,1
4,52,36,0,0,0,0,5,7,22,7,1,1,12,72,20,7,0,1296,0,0,1,0,0,1,0,1
7,50,38,0,0,0,0,0,6,20,6,1,1,11,69,19,5,7,1444,0,0,1,0,0,0,1,1
11,63,24,0,0,0,1,7,3,18,2,1,1,2,83,19,2,0,576,0,0,1,0,0,0,0,1
2,60,28,0,1,0,0,3,4,19,4,1,0,10,85,25,6,0,784,0,0,1,0,0,1,0,1
10,57,31,0,0,0,0,0,5,19,5,1,1,2,84,26,6,7,961,0,0,1,0,0,0,1,1
11,71,16,0,0,0,0,9,1,16,1,1,1,,,,5,,256,0,0,0,1,0,0,0,0
6,73,15,0,0,0,0,7,0,,0,1,0,,,,2,,225,0,0,1,0,0,1,0,0
1,64,24,0,0,0,0,0,3,15,3,1,1,11,85,21,8,0,576,0,0,0,0,0,1,1,1
6,72,16,0,0,0,0,5,0,,0,1,0,,,,6,,256,0,0,0,0,0,1,0,0
9,61,27,0,0,0,1,6,4,14,4,1,1,,,,6,,729,0,0,1,0,0,0,0,0
12,54,33,0,0,0,0,0,5,19,5,1,1,,,,6,,1089,0,0,0,0,0,0,1,0
2,72,16,0,0,0,0,7,0,,0,1,0,,,,4,,256,0,0,0,0,0,1,0,0
6,56,32,0,1,0,1,6,6,18,6,1,1,12,73,17,6,7,1024,0,0,1,0,0,1,0,1
2,64,24,0,1,0,1,0,2,17,2,1,1,,,,4,,576,0,0,1,0,0,1,1,0
6,73,15,0,1,0,1,3,1,15,1,1,0,,,,3,,225,0,0,0,0,0,1,0,0
8,51,37,0,1,0,1,7,8,17,8,1,1,7,68,16,6,6,1369,0,0,0,0,0,0,0,1
3,57,31,0,1,0,1,0,7,17,7,1,0,6,74,17,5,0,961,0,0,0,0,0,1,1,1
9,63,24,0,0,0,0,7,1,19,1,1,1,,,,6,,576,0,0,1,0,0,0,0,0
2,42,46,0,1,0,1,0,7,19,7,1,0,9,62,20,8,3,2116,0,0,0,0,0,1,1,1
3,53,35,0,1,0,1,5,1,18,1,1,1,9,72,19,9,,1225,0,0,1,0,0,1,0,1
9,66,21,0,1,0,1,6,2,17,2,1,1,1,82,15,4,6,441,0,0,1,0,0,0,0,1
6,69,19,0,1,0,1,8,0,,0,1,0,,,,5,,361,0,0,1,0,0,1,0,0
1,68,20,0,1,0,1,10,1,18,1,1,1,,,,6,,400,0,0,1,0,0,1,0,0
12,49,38,0,1,0,1,6,8,17,7,1,1,12,69,20,7,2,1444,0,0,0,0,0,0,0,1
8,67,21,0,1,0,1,7,1,20,1,1,0,,,,4,,441,0,0,1,0,0,0,0,0
1,72,16,0,1,0,1,8,0,,0,1,0,,,,2,,256,0,0,0,1,0,1,0,0
6,62,26,1,1,0,0,10,2,19,2,1,1,,,,4,,676,0,0,0,0,0,1,0,0
1,54,34,0,1,0,0,3,5,20,5,1,1,9,76,22,6,7,1156,0,0,1,0,0,1,0,1
8,73,15,0,1,0,1,7,0,,0,1,0,,,,2,,225,0,0,1,0,0,0,0,0
4,46,42,1,1,0,0,6,4,21,3,1,1,,,,3,,1764,0,0,1,0,0,1,0,0
2,62,26,1,1,0,0,15,2,21,2,1,1,,,,3,,676,0,0,0,0,1,1,0,0
7,48,40,1,1,1,1,10,5,17,4,1,1,5,67,18,6,10,1600,0,0,0,0,0,0,0,1
3,63,25,1,1,0,0,10,1,23,1,1,1,12,87,24,4,12,625,0,0,0,0,0,1,0,1
7,58,30,1,1,0,0,10,2,24,2,1,1,8,83,25,4,15,900,0,0,0,0,1,0,0,1
12,58,29,1,1,0,0,10,2,19,2,1,1,,,,4,,841,0,0,0,1,0,0,0,0
7,70,18,1,1,0,0,3,0,,0,1,1,,,,2,,324,0,0,0,0,0,0,0,0
3,60,28,1,1,0,0,10,2,17,2,1,1,3,80,20,3,7,784,0,0,1,0,0,1,0,1
8,60,28,1,1,0,1,15,3,21,2,1,1,8,82,22,5,15,784,0,0,1,0,0,0,0,1
4,63,25,1,1,0,0,10,1,19,0,1,0,2,83,19,4,14,625,0,0,0,1,0,1,0,1
9,63,24,0,1,0,1,7,2,18,2,1,1,,,,4,,576,0,0,0,0,0,0,0,0
5,60,28,1,1,0,0,10,3,20,3,1,1,4,81,20,3,14,784,0,0,0,0,0,1,0,1
9,70,17,1,1,0,0,9,1,16,1,1,1,,,,4,,289,0,0,1,0,0,0,0,0
9,66,21,1,1,0,0,10,0,,0,1,1,,,,4,,441,0,0,1,0,0,0,0,0
10,58,29,1,1,0,0,14,0,,0,1,0,,,,4,,841,0,0,1,0,0,0,0,0
6,59,29,1,1,0,0,12,2,22,2,1,1,12,79,20,4,9,841,0,0,1,0,0,1,0,1
1,68,20,1,0,0,0,10,0,,0,1,1,,,,4,,400,0,0,1,0,0,1,0,0
3,62,26,1,1,0,0,10,1,20,1,1,1,,,,4,,676,0,0,0,0,0,1,0,0
10,58,29,1,1,0,0,7,1,23,1,1,1,,,,6,,841,0,0,0,0,0,0,0,0
10,72,15,1,1,0,0,9,0,,0,1,0,,,,3,,225,0,0,0,1,0,0,0,0
4,71,17,1,1,0,0,7,0,,0,1,0,,,,2,,289,0,0,1,0,0,1,0,0
8,55,33,1,1,0,0,12,0,,0,1,1,2,86,30,4,12,1089,0,0,0,0,1,0,0,1
8,60,28,1,1,0,0,14,1,19,1,1,1,,,,3,,784,0,0,1,0,0,0,0,0
2,56,32,0,1,0,1,2,5,20,4,1,0,12,75,19,6,7,1024,0,0,0,0,0,1,0,1
8,56,32,0,0,0,1,5,5,19,5,1,1,10,79,23,6,7,1024,0,0,1,0,0,0,0,1
1,59,29,0,1,0,1,9,3,19,3,1,0,1,82,23,6,7,841,0,0,1,0,0,1,0,1
1,64,24,0,1,0,1,7,3,19,3,1,0,10,81,17,4,7,576,0,0,1,0,0,1,0,1
4,55,33,0,1,0,1,4,6,21,6,1,0,10,81,26,7,0,1089,0,0,0,1,0,1,0,1
6,44,44,0,1,0,0,1,5,22,5,1,0,8,75,31,2,2,1936,0,0,0,0,0,1,0,1
11,52,35,0,1,0,0,6,7,21,6,1,1,1,71,18,6,6,1225,0,0,0,0,0,0,0,1
3,61,27,0,1,0,1,7,2,23,2,1,1,,,,5,,729,0,0,1,0,0,1,0,0
3,66,22,0,1,0,1,7,2,18,1,1,1,12,84,18,3,7,484,0,0,1,0,0,1,0,1
4,62,26,0,1,0,1,6,4,12,4,1,1,1,75,12,6,10,676,0,0,0,1,0,1,0,1
8,66,22,0,1,0,1,7,0,,0,1,0,4,85,18,5,0,484,0,0,0,0,0,0,0,1
1,67,21,0,1,0,1,7,2,17,2,1,0,,,,4,,441,0,0,1,0,0,1,0,0
11,62,25,0,0,0,0,8,2,20,2,1,1,,,,4,,625,0,0,0,0,0,0,0,0
2,42,46,0,0,0,0,3,5,22,5,1,1,7,61,19,6,6,2116,0,0,0,1,0,1,0,1
9,71,16,0,1,0,1,7,0,,0,1,0,,,,3,,256,0,0,1,0,0,0,0,0
5,71,17,0,0,0,0,5,0,,0,1,0,,,,2,,289,0,0,1,0,0,1,0,0
8,69,19,0,1,0,1,10,0,,0,1,1,,,,4,,361,0,0,1,0,0,0,0,0
9,72,15,0,1,0,1,6,1,15,1,1,0,,,,2,,225,0,0,0,0,0,0,0,0
3,67,21,0,0,0,0,6,0,,0,1,0,,,,6,,441,0,0,0,0,0,1,0,0
1,57,31,0,1,0,1,0,1,28,1,1,0,1,76,19,10,7,961,0,0,0,0,0,1,1,1
1,40,48,0,0,0,1,0,11,20,10,1,0,11,56,16,6,,2304,0,0,0,0,0,1,1,1
1,71,17,0,1,0,1,2,0,,0,1,0,,,,5,,289,0,0,0,0,0,1,0,0
11,57,30,0,0,0,1,0,6,13,6,1,0,7,71,13,4,5,900,0,0,0,0,0,0,1,1
12,59,28,0,1,0,0,6,5,12,5,1,1,10,72,12,2,7,784,0,0,1,0,0,0,0,1
3,65,23,0,1,0,0,10,1,17,1,1,1,,,,5,,529,0,0,0,0,0,1,0,0
1,70,18,0,1,0,0,10,1,18,1,1,1,,,,5,,324,0,0,1,0,0,1,0,0
6,66,22,0,1,0,1,3,2,18,2,1,0,2,86,19,4,5,484,0,0,1,0,0,1,0,1
4,53,35,0,1,0,0,4,4,21,4,1,0,3,84,30,4,1,1225,0,0,1,0,0,1,0,1
6,48,40,0,1,0,0,2,5,20,5,1,1,12,70,22,5,,1600,0,0,1,0,0,1,0,1
3,69,19,0,1,0,0,7,0,,0,1,0,,,,4,,361,0,0,1,0,0,1,0,0
12,57,30,0,1,0,0,4,3,22,3,1,1,6,78,20,6,7,900,0,0,1,0,0,0,0,1
5,55,33,0,1,0,0,5,3,21,3,1,1,,,,4,,1089,0,0,1,0,0,1,0,0
9,59,29,0,1,0,0,0,2,20,1,1,0,4,78,18,5,10,841,0,0,1,0,0,0,1,1
10,66,21,0,1,0,0,7,2,16,2,1,1,,,,4,,441,0,0,1,0,0,0,0,0
8,68,20,0,1,0,0,7,2,17,2,1,1,3,86,17,4,10,400,0,0,1,0,0,0,0,1
8,68,20,0,1,0,1,7,1,18,1,1,1,,,,4,,400,0,0,1,0,0,0,0,0
12,71,16,0,1,0,1,8,0,,0,1,1,,,,3,,256,0,0,1,0,0,0,0,0
