e401k,inc,marr,male,age,fsize,nettfa,p401k,pira,incsq,agesq
0,65.55000305175781,1,0,54,3,-4.5,0,0,4296.802734375,2916
0,114.30000305175781,1,0,35,2,35.5989990234375,0,1,13064.490234375,1225
0,19.229999542236328,0,0,25,1,-3.000999927520752,0,0,369.7928771972656,625
0,45.95100021362305,1,0,33,4,0.0,0,0,2111.494384765625,1089
1,12.8100004196167,0,1,29,1,0.5,1,0,164.0961151123047,841
0,17.91900062561035,0,0,62,2,2.5,0,0,321.090576171875,3844
1,61.439998626708984,0,0,39,3,40.400001525878906,1,0,3774.87353515625,1521
0,26.832000732421875,1,0,57,2,-2.5,0,0,719.9562377929688,3249
0,22.36199951171875,0,1,30,1,1.2000000476837158,0,0,500.05902099609375,900
0,23.3700008392334,0,1,29,1,0.9549999833106995,0,0,546.1569213867188,841
0,19.5,0,1,48,1,65.0,0,1,380.25,2304
1,22.63800048828125,0,0,46,2,2.1500000953674316,0,0,512.4790649414062,2116
0,34.5629997253418,1,0,40,2,81.66799926757812,0,1,1194.6009521484375,1600
0,55.35599899291992,1,0,59,4,31.49799919128418,0,1,3064.28662109375,3481
0,26.41200065612793,1,0,52,2,6.10699987411499,0,1,697.59375,2704
1,34.047000885009766,1,0,49,3,25.292999267578125,1,0,1159.1982421875,2401
1,33.41400146484375,1,0,56,3,16.99799919128418,1,0,1116.4954833984375,3136
0,17.040000915527344,1,0,31,3,0.699999988079071,0,1,290.36163330078125,961
1,17.8799991607666,0,0,53,1,17.700000762939453,1,1,319.6943664550781,2809
1,25.44300079345703,0,0,37,2,-9.312000274658203,0,0,647.3463134765625,1369
0,43.27199935913086,1,0,32,3,-11.494999885559082,0,0,1872.4659423828125,1024
0,33.5099983215332,1,0,58,2,75.29900360107422,0,0,1122.9200439453125,3364
0,31.839000701904297,1,0,34,2,4.599999904632568,0,1,1013.7219848632812,1156
1,32.34299850463867,0,1,37,1,74.44999694824219,1,0,1046.069580078125,1369
0,63.255001068115234,1,0,44,5,8.699999809265137,0,0,4001.195068359375,1936
0,35.20500183105469,1,0,27,5,2.115000009536743,0,0,1239.3922119140625,729
0,38.400001525878906,1,0,50,2,76.8499984741211,0,1,1474.56005859375,2500
0,19.200000762939453,0,0,33,1,0.004999999888241291,0,0,368.6400146484375,1089
1,68.48100280761719,1,0,33,2,73.4990005493164,0,1,4689.64794921875,1089
0,13.442999839782715,1,0,50,4,0.8999999761581421,0,0,180.71424865722656,2500
0,26.660999298095703,1,0,45,4,0.800000011920929,0,0,710.8088989257812,2025
0,49.992000579833984,1,1,61,2,-2.752000093460083,0,0,2499.2001953125,3721
0,56.25299835205078,1,1,49,3,0.13300000131130219,0,0,3164.39990234375,2401
0,29.850000381469727,1,0,34,2,1.1490000486373901,0,0,891.0225219726562,1156
0,26.216999053955078,0,1,35,1,0.0,0,0,687.3310546875,1225
0,13.199999809265137,1,0,35,4,2.75,0,0,174.239990234375,1225
0,30.638999938964844,1,0,52,4,-4.306000232696533,0,1,938.748291015625,2704
0,66.28800201416016,1,0,59,2,119.68800354003906,0,1,4394.09912109375,3481
1,96.15299987792969,1,0,49,3,150.0,1,1,9245.3994140625,2401
1,42.1349983215332,1,0,38,5,4.699999809265137,0,1,1775.3580322265625,1444
0,87.66000366210938,1,0,49,2,33.249000549316406,0,1,7684.2763671875,2401
0,15.779999732971191,0,0,45,2,0.49900001287460327,0,0,249.00839233398438,2025
0,18.674999237060547,0,0,41,2,-3.5,0,0,348.7555847167969,1681
0,25.200000762939453,1,0,51,2,-7.995999813079834,0,0,635.0400390625,2601
0,21.420000076293945,1,0,32,4,0.30000001192092896,0,0,458.81640625,1024
0,33.84299850463867,1,1,25,3,-4.355000019073486,0,0,1145.3485107421875,625
0,32.034000396728516,1,0,28,2,3.0,0,0,1026.1771240234375,784
0,32.85599899291992,1,0,59,2,0.3499999940395355,0,0,1079.5167236328125,3481
1,50.459999084472656,0,0,42,1,-3.799999952316284,0,0,2546.21142578125,1764
0,28.875,0,0,45,2,36.400001525878906,0,1,833.765625,2025
0,123.24600219726562,1,0,42,3,-2.5,0,0,15189.5771484375,1764
1,24.01799964904785,1,0,45,3,1.0499999523162842,0,0,576.8643188476562,2025
1,49.95899963378906,1,0,57,2,151.9980010986328,1,0,2495.901611328125,3249
0,17.652000427246094,0,0,38,3,1.2000000476837158,0,0,311.5931091308594,1444
0,16.02899932861328,1,0,62,5,-2.799999952316284,0,0,256.9288330078125,3844
1,13.395000457763672,0,0,43,2,-0.23000000417232513,0,0,179.42604064941406,1849
0,17.349000930786133,0,0,30,1,-0.550000011920929,0,0,300.9878234863281,900
0,11.081999778747559,0,0,38,4,0.04500000178813934,0,0,122.81072235107422,1444
0,21.84000015258789,1,0,29,4,-3.200000047683716,0,0,476.985595703125,841
1,37.68000030517578,1,0,40,5,36.79999923706055,1,0,1419.782470703125,1600
1,37.097999572753906,1,0,51,4,3.0,1,0,1376.2615966796875,2601
1,35.63999938964844,0,1,46,1,47.5,0,1,1270.2095947265625,2116
0,55.3650016784668,1,0,27,3,-7.670000076293945,0,0,3065.283447265625,729
0,97.99800109863281,0,1,26,1,-15.0,0,0,9603.6083984375,676
1,15.206999778747559,0,1,58,1,1.2489999532699585,0,0,231.25283813476562,3364
1,63.4109992980957,1,0,45,3,81.5,1,1,4020.954833984375,2025
1,55.78200149536133,0,0,34,1,26.5,1,1,3111.631591796875,1156
0,15.305999755859375,0,0,40,2,-2.8399999141693115,0,0,234.2736358642578,1600
1,13.845000267028809,0,0,48,2,-3.0,1,0,191.6840362548828,2304
1,19.139999389648438,0,0,41,2,-3.799999952316284,0,0,366.3395690917969,1681
0,14.850000381469727,0,1,25,1,1.399999976158142,0,0,220.5225067138672,625
0,34.45199966430664,1,0,32,3,7.210000038146973,0,0,1186.9403076171875,1024
1,23.670000076293945,1,0,44,4,0.800000011920929,1,0,560.2689208984375,1936
0,102.1709976196289,1,1,35,4,86.5,0,1,10438.9130859375,1225
1,58.34700012207031,1,0,46,4,15.300000190734863,1,1,3404.372314453125,2116
0,21.674999237060547,1,1,57,4,2.299999952316284,0,1,469.80560302734375,3249
1,46.1609992980957,1,0,34,2,25.298999786376953,0,0,2130.837890625,1156
0,19.96500015258789,0,0,50,1,-6.599999904632568,0,1,398.6012268066406,2500
0,15.708000183105469,0,0,33,2,-5.400000095367432,0,0,246.74127197265625,1089
0,21.65999984741211,1,0,29,4,1.4500000476837158,0,0,469.15557861328125,841
0,51.492000579833984,0,1,42,1,64.65299987792969,0,1,2651.426025390625,1764
0,53.79600143432617,1,0,32,5,-1.0,0,0,2894.009765625,1024
0,20.8799991607666,1,0,31,2,-5.599999904632568,0,0,435.974365234375,961
1,63.362998962402344,1,0,51,3,34.8489990234375,1,1,4014.86962890625,2601
1,100.84500122070312,1,0,33,2,196.39999389648438,1,1,10169.7138671875,1089
1,77.24400329589844,1,0,49,4,206.5,1,0,5966.63623046875,2401
1,60.6510009765625,1,1,36,4,-28.701000213623047,0,0,3678.5439453125,1296
0,17.090999603271484,1,1,46,5,0.0,0,0,292.1022644042969,2116
0,32.58000183105469,0,1,25,1,0.4000000059604645,0,0,1061.45654296875,625
1,21.58799934387207,0,1,30,1,-0.10000000149011612,1,0,466.0417175292969,900
0,40.20000076293945,1,0,43,5,-5.309999942779541,0,0,1616.0400390625,1849
0,65.50499725341797,1,0,34,4,0.550000011920929,0,0,4290.90478515625,1156
0,21.600000381469727,0,1,28,2,0.0,0,0,466.5600280761719,784
0,10.902000427246094,0,0,50,2,0.11999999731779099,0,0,118.8536148071289,2500
0,26.964000701904297,0,1,46,1,11.99899959564209,0,0,727.0573120117188,2116
1,33.66299819946289,1,0,60,2,65.39800262451172,1,1,1133.1973876953125,3600
0,15.696000099182129,1,0,64,3,13.098999977111816,0,0,246.3644256591797,4096
0,22.659000396728516,1,0,61,2,59.5,0,1,513.4302978515625,3721
1,27.54599952697754,1,0,43,3,39.0989990234375,0,1,758.7821044921875,1849
1,48.731998443603516,1,0,41,4,17.299999237060547,1,0,2374.8076171875,1681
0,20.615999221801758,1,0,37,5,18.972999572753906,0,0,425.0194091796875,1369
0,31.5,0,0,38,3,0.0,0,0,992.25,1444
0,11.880000114440918,1,0,51,5,0.0,0,0,141.1343994140625,2601
1,30.09000015258789,0,1,35,3,30.959999084472656,1,0,905.4080810546875,1225
0,46.50600051879883,1,0,25,2,7.798999786376953,0,0,2162.80810546875,625
0,10.199999809265137,0,0,53,1,-0.15000000596046448,0,0,104.03999328613281,2809
0,29.25,0,1,34,1,-12.899999618530273,0,0,855.5625,1156
0,50.06399917602539,1,0,39,3,2.9000000953674316,0,0,2506.404052734375,1521
0,28.527000427246094,1,0,36,3,-5.0,0,0,813.7897338867188,1296
1,35.91299819946289,1,0,45,4,66.04900360107422,0,0,1289.743408203125,2025
0,22.440000534057617,1,0,32,3,0.0,0,0,503.5536193847656,1024
0,23.520000457763672,1,0,35,5,-0.800000011920929,0,0,553.1904296875,1225
1,59.138999938964844,1,0,26,2,1.972000002861023,0,0,3497.42138671875,676
1,24.9060001373291,0,0,46,1,44.599998474121094,1,0,620.308837890625,2116
0,54.729000091552734,1,0,55,4,4.498000144958496,0,0,2995.263427734375,3025
0,36.0,0,1,35,1,-10.699999809265137,0,0,1296.0,1225
0,16.94700050354004,0,0,58,1,0.10000000149011612,0,0,287.2008361816406,3364
0,43.349998474121094,1,0,42,5,-0.029999999329447746,0,0,1879.222412109375,1764
0,26.639999389648438,1,0,50,4,2.9000000953674316,0,0,709.6895751953125,2500
0,10.649999618530273,0,1,50,1,0.0,0,0,113.42249298095703,2500
0,37.91999816894531,1,0,37,3,7.300000190734863,0,0,1437.92626953125,1369
0,74.7239990234375,1,0,38,2,50.400001525878906,0,1,5583.67626953125,1444
0,13.5,0,0,29,2,0.0,0,0,182.25,841
0,41.71500015258789,1,0,33,4,6.349999904632568,0,1,1740.1412353515625,1089
0,36.89400100708008,1,0,33,4,12.300000190734863,0,0,1361.1673583984375,1089
1,31.7189998626709,0,0,46,3,15.0,0,1,1006.094970703125,2116
1,101.85600280761719,1,0,43,4,130.23800659179688,1,1,10374.6455078125,1849
1,26.040000915527344,1,0,33,4,-23.701000213623047,1,1,678.0816650390625,1089
0,76.3949966430664,1,0,50,3,197.468994140625,0,1,5836.1953125,2500
1,21.191999435424805,1,0,64,2,24.35099983215332,1,0,449.100830078125,4096
1,58.04999923706055,0,0,49,2,3.0,0,0,3369.802490234375,2401
0,15.560999870300293,0,0,45,2,-0.5009999871253967,0,0,242.14471435546875,2025
1,34.763999938964844,0,0,42,3,10.960000038146973,1,1,1208.53564453125,1764
1,60.599998474121094,0,1,44,3,9.39900016784668,0,0,3672.35986328125,1936
0,84.37799835205078,1,0,47,3,43.198001861572266,0,0,7119.646484375,2209
0,36.01499938964844,0,1,40,1,-5.849999904632568,0,0,1297.0802001953125,1600
0,24.70800018310547,1,0,63,2,7.499000072479248,0,1,610.4852905273438,3969
0,16.871999740600586,1,0,30,4,0.800000011920929,0,0,284.66436767578125,900
0,12.503999710083008,0,0,41,4,1.7000000476837158,0,0,156.35000610351562,1681
1,70.9260025024414,1,0,47,3,37.5099983215332,1,1,5030.498046875,2209
0,29.354999542236328,1,0,29,5,0.0,0,0,861.7160034179688,841
0,22.31399917602539,1,0,32,7,-2.200000047683716,0,0,497.91455078125,1024
0,16.290000915527344,0,0,56,1,2.86299991607666,0,0,265.3641357421875,3136
0,132.0570068359375,1,0,40,4,39.79999923706055,0,1,17439.052734375,1600
1,38.972999572753906,0,0,41,3,-20.700000762939453,1,0,1518.8946533203125,1681
1,24.014999389648438,0,1,39,3,-1.9500000476837158,0,0,576.72021484375,1521
1,11.112000465393066,0,1,33,1,5.0,1,0,123.47655487060547,1089
0,19.049999237060547,1,0,52,4,1.7999999523162842,0,0,362.9024658203125,2704
0,14.399999618530273,1,0,46,4,-4.0,0,0,207.3599853515625,2116
1,24.030000686645508,0,0,46,2,-5.931000232696533,1,1,577.44091796875,2116
0,16.59000015258789,1,0,33,5,-11.60099983215332,0,0,275.2281188964844,1089
0,16.5,0,1,30,1,0.25,0,0,272.25,900
0,21.177000045776367,0,0,35,4,-0.3970000147819519,0,0,448.46533203125,1225
1,49.847999572753906,0,0,50,3,23.25,1,1,2484.822998046875,2500
1,60.36899948120117,0,1,30,1,31.899999618530273,1,1,3644.416015625,900
1,50.01300048828125,1,0,50,2,6.400000095367432,1,1,2501.30029296875,2500
0,61.665000915527344,1,1,48,3,6.940000057220459,0,1,3802.572265625,2304
0,16.749000549316406,1,0,35,3,1.725000023841858,0,0,280.5290222167969,1225
0,13.104000091552734,0,1,39,1,-1.5,0,0,171.71481323242188,1521
0,30.29400062561035,1,0,63,3,-3.447000026702881,0,0,917.7265014648438,3969
1,47.073001861572266,1,0,42,4,1.350000023841858,1,1,2215.867431640625,1764
0,27.389999389648438,1,0,55,2,45.70000076293945,0,1,750.2120361328125,3025
0,34.81800079345703,1,0,31,4,52.6150016784668,0,1,1212.293212890625,961
1,26.240999221801758,0,1,35,1,4.849999904632568,0,1,688.5900268554688,1225
1,88.76399993896484,1,0,38,2,57.70000076293945,1,0,7879.0478515625,1444
0,34.619998931884766,1,0,29,4,15.300000190734863,0,0,1198.5443115234375,841
1,68.14199829101562,1,0,28,3,5.0,0,0,4643.33203125,784
0,48.0,1,0,46,4,-19.600000381469727,0,0,2304.0,2116
0,51.900001525878906,1,0,35,4,0.800000011920929,0,0,2693.610107421875,1225
1,160.7010040283203,1,0,39,6,399.9460144042969,1,1,25824.8125,1521
0,113.1989974975586,1,0,40,4,1317.947021484375,0,1,12814.0126953125,1600
1,39.066001892089844,1,0,36,3,3.7679998874664307,1,0,1526.1524658203125,1296
1,38.51100158691406,1,0,49,2,14.902999877929688,1,0,1483.0972900390625,2401
1,23.06399917602539,0,0,35,2,1.7000000476837158,0,0,531.9480590820312,1225
0,61.244998931884766,1,0,63,3,82.9489974975586,0,1,3750.949951171875,3969
0,30.93600082397461,1,0,28,4,1.7910000085830688,0,1,957.0361328125,784
1,70.09200286865234,1,0,51,5,17.048999786376953,1,0,4912.888671875,2601
0,50.400001525878906,1,0,39,2,15.399999618530273,0,1,2540.16015625,1521
1,51.25199890136719,1,1,42,5,-4.568999767303467,1,1,2626.767333984375,1764
0,13.4399995803833,0,0,42,4,0.0,0,0,180.6335906982422,1764
1,70.9739990234375,1,0,64,4,107.66899871826172,1,1,5037.30859375,4096
1,27.915000915527344,0,1,40,1,-3.6510000228881836,0,0,779.2472534179688,1600
0,44.20500183105469,1,0,44,4,27.5,0,0,1954.0821533203125,1936
1,32.99399948120117,0,1,36,1,29.691999435424805,1,0,1088.60400390625,1296
0,35.970001220703125,1,0,48,4,-0.44999998807907104,0,1,1293.8409423828125,2304
1,40.21200180053711,1,0,36,4,-0.5,1,0,1617.005126953125,1296
0,17.507999420166016,0,0,61,1,41.69900131225586,0,1,306.530029296875,3721
1,21.576000213623047,0,1,46,1,0.05000000074505806,0,0,465.5237731933594,2116
0,17.34000015258789,0,1,29,1,0.3499999940395355,0,0,300.67559814453125,841
0,55.715999603271484,0,1,39,1,9.199999809265137,0,0,3104.272705078125,1521
1,41.99399948120117,1,0,37,5,13.600000381469727,1,0,1763.4959716796875,1369
0,71.98799896240234,1,1,46,1,-10.0,0,1,5182.27197265625,2116
0,24.65999984741211,0,0,59,2,37.0,0,1,608.1156005859375,3481
1,108.83999633789062,1,0,41,2,78.65599822998047,1,1,11846.14453125,1681
0,71.74800109863281,1,0,56,3,95.0,0,1,5147.77587890625,3136
0,24.167999267578125,0,0,26,1,-9.795000076293945,0,0,584.0921630859375,676
0,49.83000183105469,0,1,50,1,126.1500015258789,0,1,2483.029052734375,2500
0,29.423999786376953,1,0,29,2,-0.10100000351667404,0,0,865.7717895507812,841
0,36.638999938964844,1,0,27,4,11.425000190734863,0,1,1342.416259765625,729
1,49.25699996948242,1,0,63,5,135.89999389648438,1,1,2426.251953125,3969
0,32.51100158691406,1,0,52,2,10.699999809265137,0,1,1056.9652099609375,2704
0,49.194000244140625,0,0,41,3,19.700000762939453,0,1,2420.049560546875,1681
0,36.119998931884766,0,1,46,1,0.5,0,1,1304.654296875,2116
1,42.90599822998047,1,0,34,4,1.350000023841858,0,0,1840.9246826171875,1156
0,22.36199951171875,1,0,29,3,-6.889999866485596,0,0,500.05902099609375,841
1,53.75699996948242,1,0,63,2,72.59600067138672,1,1,2889.81494140625,3969
0,34.83599853515625,1,0,35,5,-3.000999927520752,0,0,1213.5467529296875,1225
1,19.17300033569336,0,0,44,1,0.949999988079071,1,0,367.60394287109375,1936
1,100.4520034790039,1,0,38,2,76.83999633789062,1,0,10090.60546875,1444
0,17.8799991607666,0,1,40,3,-7.451000213623047,0,0,319.6943664550781,1600
1,17.618999481201172,0,0,26,1,-2.055000066757202,1,0,310.42913818359375,676
1,79.31099700927734,1,1,48,1,6.5,0,0,6290.234375,2304
1,51.959999084472656,1,0,34,2,-9.5,0,0,2699.841552734375,1156
1,65.04900360107422,1,1,25,2,9.300000190734863,1,1,4231.373046875,625
0,30.638999938964844,1,0,63,4,80.15399932861328,0,0,938.748291015625,3969
1,16.77899932861328,1,0,39,4,0.09799999743700027,1,0,281.5348205566406,1521
0,28.979999542236328,0,1,53,1,3.0,0,0,839.8403930664062,2809
0,24.107999801635742,0,1,32,1,1.3990000486373901,0,1,581.1956787109375,1024
1,36.060001373291016,0,0,45,3,5.059000015258789,1,0,1300.32373046875,2025
0,18.621000289916992,0,1,33,1,0.0,0,0,346.74163818359375,1089
0,21.780000686645508,1,0,62,2,12.0,0,0,474.3684387207031,3844
1,40.439998626708984,0,1,40,1,14.899999618530273,0,0,1635.3934326171875,1600
1,49.16699981689453,1,0,64,2,14.199999809265137,0,0,2417.393798828125,4096
0,83.4990005493164,0,0,44,3,8.79800033569336,0,1,6972.0830078125,1936
1,26.87700080871582,1,1,43,3,-0.6129999756813049,0,0,722.3731689453125,1849
0,22.775999069213867,1,0,38,4,-2.4000000953674316,0,0,518.7461547851562,1444
0,75.22200012207031,1,0,30,2,36.79999923706055,0,0,5658.34912109375,900
1,26.525999069213867,0,1,34,1,-3.700000047683716,0,0,703.6286010742188,1156
0,16.413000106811523,1,0,30,3,-0.44999998807907104,0,0,269.3865661621094,900
0,10.244999885559082,1,0,38,3,0.30000001192092896,0,0,104.96002197265625,1444
0,71.18399810791016,1,0,63,2,59.06100082397461,0,1,5067.16162109375,3969
0,33.125999450683594,0,0,42,3,-2.375,0,0,1097.331787109375,1764
0,12.131999969482422,1,0,39,4,0.0,0,0,147.1854248046875,1521
1,43.32600021362305,1,0,45,5,13.262999534606934,1,0,1877.142333984375,2025
0,33.08399963378906,1,0,59,2,0.9990000128746033,0,0,1094.551025390625,3481
0,11.550000190734863,0,0,30,2,0.0,0,0,133.4025115966797,900
0,50.48400115966797,0,0,43,3,385.0,0,1,2548.63427734375,1849
0,19.70400047302246,0,1,46,3,-46.5,0,0,388.24761962890625,2116
0,28.974000930786133,0,0,31,3,17.211999893188477,0,0,839.4927368164062,961
1,53.70000076293945,1,0,34,4,23.83300018310547,1,0,2883.690185546875,1156
0,25.5,1,1,36,5,0.0,0,0,650.25,1296
1,35.124000549316406,0,0,35,2,-6.639999866485596,1,0,1233.6954345703125,1225
0,20.150999069213867,1,0,62,2,0.30000001192092896,0,0,406.0627746582031,3844
0,64.79100036621094,1,0,45,4,-3.9700000286102295,0,0,4197.87353515625,2025
0,27.486000061035156,1,0,35,2,40.29999923706055,0,1,755.480224609375,1225
0,22.152000427246094,1,0,36,5,-5.0,0,0,490.71112060546875,1296
1,26.900999069213867,1,0,27,2,5.298999786376953,0,1,723.6637573242188,729
1,52.63199996948242,1,0,57,2,22.440000534057617,1,1,2770.12744140625,3249
1,83.86799621582031,1,0,37,3,41.724998474121094,1,0,7033.8408203125,1369
0,21.0,0,0,44,7,-13.144000053405762,0,0,441.0,1936
0,20.916000366210938,0,1,28,1,0.8999999761581421,0,0,437.47906494140625,784
0,21.149999618530273,0,0,45,2,-8.84000015258789,0,0,447.3224792480469,2025
1,38.49599838256836,1,0,43,4,3.4000000953674316,0,0,1481.94189453125,1849
0,30.437999725341797,1,0,37,3,4.010000228881836,0,1,926.4718017578125,1369
1,37.97999954223633,0,1,51,2,166.99899291992188,1,0,1442.4803466796875,2601
0,14.876999855041504,1,1,31,5,-30.5,0,0,221.3251190185547,961
1,54.542999267578125,1,0,44,6,8.199999809265137,1,0,2974.938720703125,1936
1,10.404000282287598,0,0,46,1,-2.5,0,0,108.24322509765625,2116
0,23.549999237060547,1,0,31,3,12.399999618530273,0,0,554.6024780273438,961
0,16.575000762939453,1,0,63,2,-1.3450000286102295,0,0,274.73065185546875,3969
1,51.56999969482422,1,0,52,3,6.550000190734863,1,0,2659.46484375,2704
0,25.200000762939453,0,0,57,1,-8.880000114440918,0,0,635.0400390625,3249
0,17.172000885009766,0,0,42,1,-3.4159998893737793,0,0,294.87762451171875,1764
1,70.07099914550781,1,0,28,2,17.899999618530273,1,0,4909.94482421875,784
0,30.780000686645508,0,0,39,4,-4.900000095367432,0,0,947.408447265625,1521
0,19.073999404907227,0,0,26,1,0.3100000023841858,0,0,363.81744384765625,676
0,90.48300170898438,1,0,44,6,50.5,0,1,8187.173828125,1936
0,35.54999923706055,1,0,60,2,30.89900016784668,0,1,1263.802490234375,3600
0,29.639999389648438,1,0,38,4,0.9940000176429749,0,0,878.529541015625,1444
1,37.91699981689453,1,1,41,4,2.6989998817443848,0,0,1437.6988525390625,1681
0,43.59600067138672,1,0,28,2,-1.3980000019073486,0,0,1900.611328125,784
0,30.492000579833984,0,1,46,4,11.699999809265137,0,0,929.7620849609375,2116
0,18.540000915527344,1,0,29,3,1.2000000476837158,0,0,343.73162841796875,841
1,52.24800109863281,1,0,28,4,2.4000000953674316,1,0,2729.853515625,784
0,19.374000549316406,1,0,64,2,34.0,0,1,375.3518981933594,4096
0,12.0,0,1,29,1,0.0,0,0,144.0,841
0,53.696998596191406,1,1,44,3,33.900001525878906,0,1,2883.36767578125,1936
0,38.02799987792969,1,0,64,2,1.0,0,0,1446.1287841796875,4096
0,59.95199966430664,1,0,58,2,113.59500122070312,0,1,3594.2421875,3364
0,28.36199951171875,1,1,31,4,-1.8949999809265137,0,0,804.4030151367188,961
1,33.99300003051758,0,0,40,1,1.2649999856948853,1,0,1155.5240478515625,1600
0,53.4119987487793,1,0,48,2,0.5,0,0,2852.841552734375,2304
0,10.5,0,1,28,1,0.5,0,0,110.25,784
1,29.83799934387207,1,0,45,4,0.20000000298023224,1,0,890.3062133789062,2025
0,28.514999389648438,1,0,42,6,43.5989990234375,0,0,813.1051635742188,1764
0,12.50100040435791,0,0,33,2,-1.4800000190734863,0,0,156.27500915527344,1089
0,51.446998596191406,1,0,43,5,-0.5,0,0,2646.793701171875,1849
0,28.350000381469727,1,0,42,5,-1.899999976158142,0,0,803.7225341796875,1764
0,61.36199951171875,1,0,38,5,32.599998474121094,0,1,3765.294921875,1444
0,20.768999099731445,1,0,59,2,37.5,0,1,431.351318359375,3481
