husage,husunion,husearns,huseduc,husblck,hushisp,hushrs,kidge6,earns,age,black,educ,hispanic,union,faminc,husexp,exper,kidlt6,hours,expersq,nwifeinc,inlf,hrwage,lwage
41,0,540,12,0,0,45,1,0.0,39,0,12,0,,32500.0,23,21,0,0,441,32.5,0,,
30,1,750,15,0,0,56,0,535.0,31,0,13,0,0,55000.0,9,12,1,40,144,27.18000030517578,1,13.375,2.5933873653411865
44,0,1000,18,0,0,48,1,0.0,45,0,16,0,,3000.0,20,23,0,0,529,3.0,0,,
35,,0,13,0,0,90,0,90.0,34,0,16,0,0,17500.0,16,12,1,24,144,12.819999694824219,1,3.75,1.3217558860778809
33,0,500,16,0,0,40,0,100.0,27,0,12,0,0,45000.0,11,9,1,16,81,39.79999923706055,1,6.25,1.8325815200805664
38,0,400,13,0,0,40,1,0.0,37,0,13,0,,22500.0,19,18,0,0,324,22.5,0,,
40,0,388,12,0,0,40,0,484.0,41,0,12,0,0,55000.0,22,23,0,40,529,29.832000732421875,1,12.100000381469727,2.4932055473327637
45,0,363,12,0,0,40,1,581.0,43,0,13,0,0,55000.0,27,24,0,40,576,24.788000106811523,1,14.524999618530273,2.6758713722229004
38,0,354,12,0,0,42,0,440.0,36,0,14,0,0,0.0,20,16,1,0,256,0.0,0,,
59,,0,16,0,0,16,0,0.0,58,0,16,0,,112500.0,37,36,0,0,1296,112.5,0,,
54,1,650,15,0,0,35,0,138.0,54,0,15,0,0,27500.0,33,33,0,28,1089,20.323999404907227,1,4.9285712242126465,1.5950491428375244
40,1,700,18,0,0,40,0,680.0,39,0,18,0,1,55000.0,16,15,1,40,225,19.639999389648438,1,17.0,2.8332133293151855
53,0,250,12,0,0,40,0,250.0,49,0,12,0,0,27500.0,35,31,0,40,961,14.5,1,6.25,1.8325815200805664
36,,0,16,0,0,50,0,0.0,35,0,12,1,,112500.0,14,17,1,0,289,112.5,0,,
34,1,531,12,0,0,35,1,420.0,41,0,16,0,0,55000.0,16,19,0,32,361,33.15999984741211,1,13.125,2.574518918991089
60,0,865,18,0,0,68,0,0.0,57,0,16,0,,55000.0,36,35,0,0,1225,55.0,0,,
62,,0,9,0,0,0,0,0.0,59,0,10,0,,13750.0,47,43,0,0,1849,13.75,0,,
33,0,105,13,0,0,20,0,397.0,31,0,12,0,0,27500.0,14,13,0,40,169,6.855999946594238,1,9.925000190734863,2.2950568199157715
57,1,1000,14,0,0,48,0,0.0,54,0,12,0,,112500.0,37,36,0,0,1296,112.5,0,,
41,1,1759,16,1,0,48,1,300.0,41,1,16,0,0,67500.0,19,19,0,40,361,51.900001525878906,1,7.5,2.0149030685424805
50,1,326,12,0,0,40,0,298.0,49,0,12,0,1,32500.0,32,31,0,35,961,17.003999710083008,1,8.514286041259766,2.1417455673217773
35,1,800,12,0,1,40,1,0.0,36,0,12,0,,45000.0,17,18,0,0,324,45.0,0,,
47,1,360,12,0,0,40,1,0.0,47,0,12,0,,22500.0,29,29,0,0,841,22.5,0,,
41,1,400,7,0,0,40,1,0.0,40,0,9,0,,22500.0,28,25,0,0,625,22.5,0,,
45,0,490,10,0,1,48,0,775.0,38,0,12,1,0,55000.0,29,20,0,70,400,14.699999809265137,1,11.071428298950195,2.404367685317993
34,,0,15,0,0,60,0,445.0,39,0,13,0,0,27500.0,13,20,0,40,400,4.360000133514404,1,11.125,2.4091949462890625
64,,0,12,0,0,0,0,0.0,59,0,12,0,,6250.0,46,41,0,0,1681,6.25,0,,
50,0,630,12,0,0,45,0,400.0,47,0,12,0,0,67500.0,32,29,0,32,841,46.70000076293945,1,12.5,2.525728702545166
23,1,230,6,0,1,40,1,200.0,29,0,16,1,0,17500.0,11,7,0,40,49,7.099999904632568,1,5.0,1.6094379425048828
55,0,440,12,0,0,32,0,0.0,50,0,11,0,,13750.0,37,33,0,0,1089,13.75,0,,
46,0,350,12,0,0,40,0,338.0,45,0,13,0,0,67500.0,28,26,0,40,676,49.92399978637695,1,8.449999809265137,2.1341664791107178
47,1,420,12,0,0,40,0,150.0,48,0,12,0,0,27500.0,29,30,0,35,900,19.700000762939453,1,4.285714149475098,1.455287218093872
39,0,757,12,0,0,37,1,158.0,40,0,13,0,0,45000.0,21,21,0,30,441,36.784000396728516,1,5.266666889190674,1.6613976955413818
36,0,390,12,0,0,40,0,60.0,35,0,10,0,0,27500.0,18,19,1,8,361,24.3799991607666,1,7.5,2.0149030685424805
45,,0,12,0,0,60,1,0.0,42,0,13,0,,22500.0,27,23,0,0,529,22.5,0,,
28,0,380,12,0,0,30,0,400.0,27,0,14,0,0,32500.0,10,7,0,40,49,11.699999809265137,1,10.0,2.3025851249694824
49,0,680,12,0,0,40,1,600.0,46,0,16,0,0,45000.0,31,24,0,40,576,13.800000190734863,1,15.0,2.70805025100708
57,0,800,18,0,0,40,0,500.0,53,0,16,0,0,67500.0,33,31,0,40,961,41.5,1,12.5,2.525728702545166
51,,0,18,0,0,0,0,0.0,50,0,14,0,,112500.0,27,30,0,0,900,112.5,0,,
58,,0,12,0,0,0,1,375.0,53,0,12,0,1,45000.0,40,35,0,40,1225,25.5,1,9.375,2.238046646118164
41,0,1008,18,0,0,60,1,449.0,35,0,14,0,0,67500.0,17,15,0,40,225,44.152000427246094,1,11.225000381469727,2.4181435108184814
33,,0,12,0,0,65,0,320.0,34,0,12,0,0,55000.0,15,16,1,40,256,38.36000061035156,1,8.0,2.079441547393799
45,1,577,16,0,0,40,1,190.0,45,0,12,0,0,45000.0,23,27,0,35,729,35.119998931884766,1,5.4285712242126465,1.6916760206222534
44,0,800,14,0,0,40,1,0.0,49,0,12,0,,55000.0,24,31,0,0,961,55.0,0,,
57,,0,12,0,0,0,0,505.0,56,0,12,0,0,37500.0,39,38,0,40,1444,11.239999771118164,1,12.625,2.5356788635253906
38,1,700,16,0,0,60,0,0.0,31,0,12,0,,32500.0,16,13,1,0,169,32.5,0,,
52,0,890,10,0,0,32,0,276.0,50,0,12,0,0,55000.0,36,32,0,35,1024,40.64799880981445,1,7.885714054107666,2.0650527477264404
30,0,600,16,0,0,55,0,360.0,29,0,16,0,0,55000.0,8,7,1,50,49,36.279998779296875,1,7.199999809265137,1.974081039428711
57,1,600,13,0,0,40,1,100.0,41,0,13,0,0,55000.0,38,22,0,18,484,49.79999923706055,1,5.55555534362793,1.7147983312606812
36,0,400,12,0,0,30,0,280.0,27,0,12,0,0,32500.0,18,9,0,40,81,17.940000534057617,1,7.0,1.945910096168518
69,,0,8,0,0,0,0,0.0,54,0,8,0,,17500.0,55,40,0,0,1600,17.5,0,,
27,0,523,12,0,0,70,0,257.0,25,0,12,0,0,32500.0,9,7,1,35,49,19.13599967956543,1,7.342857360839844,1.9937280416488647
64,0,174,14,0,0,40,1,40.0,56,0,13,0,0,27500.0,44,37,0,8,1369,25.420000076293945,1,5.0,1.6094379425048828
47,1,480,6,0,0,40,0,0.0,49,0,12,0,,55000.0,35,31,0,0,961,55.0,0,,
44,0,850,12,0,0,50,1,380.0,43,0,12,0,0,45000.0,26,25,0,35,625,25.239999771118164,1,10.857142448425293,2.3848230838775635
58,0,240,12,0,0,45,0,170.0,54,0,8,0,0,17500.0,40,40,0,40,1600,8.65999984741211,1,4.25,1.4469189643859863
55,0,500,12,0,0,55,0,700.0,55,0,17,0,0,3000.0,37,32,0,45,1024,0.0,1,15.55555534362793,2.744417905807495
59,0,350,12,1,0,40,0,450.0,49,1,12,0,0,37500.0,41,31,0,35,961,14.100000381469727,1,12.857142448425293,2.5538995265960693
35,0,431,9,0,0,40,1,0.0,27,0,10,0,,17500.0,20,11,0,0,121,17.5,0,,
57,,0,12,0,0,0,0,0.0,54,0,10,0,,45000.0,39,38,0,0,1444,45.0,0,,
54,0,750,12,0,0,40,0,0.0,54,0,10,0,,45000.0,36,38,0,0,1444,45.0,0,,
42,0,1500,18,0,0,55,0,0.0,43,0,16,0,,112500.0,18,21,1,0,441,112.5,0,,
43,0,635,16,0,0,40,0,0.0,40,0,16,0,,32500.0,21,18,1,0,324,32.5,0,,
64,,0,12,0,0,0,0,0.0,36,0,15,0,,17500.0,46,15,0,0,225,17.5,0,,
35,0,600,12,0,0,50,0,0.0,34,0,12,0,,45000.0,17,16,1,0,256,45.0,0,,
52,1,260,14,0,0,40,1,175.0,38,0,14,0,0,17500.0,32,18,0,30,324,8.399999618530273,1,5.833333492279053,1.7635886669158936
44,,0,18,0,0,70,0,625.0,38,0,16,0,0,112500.0,20,16,1,56,256,80.0,1,11.160714149475098,2.412400007247925
56,0,350,18,0,0,60,0,0.0,49,0,12,0,,32500.0,32,31,0,0,961,32.5,0,,
48,0,317,12,0,0,40,1,170.0,37,0,12,0,0,13750.0,30,19,0,40,361,4.909999847412109,1,4.25,1.4469189643859863
48,0,317,12,0,0,40,1,170.0,37,0,12,0,0,13750.0,30,19,0,40,361,4.909999847412109,1,4.25,1.4469189643859863
41,1,700,18,0,0,45,0,0.0,40,0,16,0,,37500.0,17,18,1,0,324,37.5,0,,
64,,0,11,1,0,0,0,0.0,58,1,12,0,,27500.0,47,40,0,0,1600,27.5,0,,
48,0,1500,17,0,0,80,1,0.0,50,0,15,0,,0.0,25,29,0,0,841,0.0,0,,
56,,0,11,0,0,0,0,0.0,50,0,11,0,,22500.0,39,33,0,0,1089,22.5,0,,
35,1,600,12,0,0,40,0,0.0,33,0,12,0,,32500.0,17,15,1,0,225,32.5,0,,
28,1,480,12,0,0,40,0,0.0,33,0,14,0,,0.0,10,13,1,0,169,0.0,0,,
35,0,380,11,0,1,40,1,260.0,44,0,12,1,0,32500.0,18,26,0,40,676,18.979999542236328,1,6.5,1.8718022108078003
39,0,775,16,0,0,18,0,87.0,42,0,16,0,0,27500.0,17,20,1,12,400,22.97599983215332,1,7.25,1.9810014963150024
41,,0,12,0,0,50,0,400.0,39,0,12,0,0,67500.0,23,21,0,40,441,46.70000076293945,1,10.0,2.3025851249694824
52,0,750,12,0,0,0,0,0.0,34,0,14,0,,45000.0,34,14,1,0,196,45.0,0,,
30,,0,16,0,0,0,0,300.0,37,0,16,0,0,0.0,8,15,0,40,225,0.0,1,7.5,2.0149030685424805
38,0,650,13,0,1,40,0,0.0,22,0,8,0,,32500.0,19,8,1,0,64,32.5,0,,
72,,0,12,0,0,0,0,0.0,38,0,18,0,,6250.0,54,14,0,0,196,6.25,0,,
34,1,960,16,0,0,60,0,0.0,30,0,12,0,,3000.0,12,12,1,0,144,3.0,0,,
37,0,800,16,0,0,65,0,611.0,38,0,16,0,1,67500.0,15,16,1,40,256,35.72800064086914,1,15.274999618530273,2.72621750831604
29,0,603,12,0,0,40,0,600.0,22,0,12,0,0,67500.0,11,4,0,40,16,36.29999923706055,1,15.0,2.70805025100708
32,0,456,14,0,0,48,0,320.0,31,0,12,0,0,45000.0,12,13,1,40,169,28.360000610351562,1,8.0,2.079441547393799
56,1,440,12,0,1,0,0,0.0,55,0,12,0,,37500.0,38,37,0,0,1369,37.5,0,,
40,,0,16,0,0,45,0,650.0,40,0,18,0,1,67500.0,18,16,1,30,256,33.70000076293945,1,21.66666603088379,3.075774908065796
34,1,530,12,0,1,50,0,500.0,34,0,15,1,0,17500.0,16,13,1,40,169,0.0,1,12.5,2.525728702545166
63,,0,12,0,0,0,0,578.0,58,0,12,0,0,37500.0,45,40,0,32,1600,7.443999767303467,1,18.0625,2.8938379287719727
24,0,560,11,0,0,31,0,280.0,28,0,12,0,1,17500.0,7,10,1,40,100,2.940000057220459,1,7.0,1.945910096168518
39,1,360,13,0,0,55,0,0.0,37,0,13,0,,45000.0,20,18,0,0,324,45.0,0,,
61,,0,12,0,0,0,0,575.0,55,0,12,0,0,45000.0,43,37,0,50,1369,15.100000381469727,1,11.5,2.4423470497131348
37,1,800,12,0,0,48,0,550.0,28,0,14,0,0,67500.0,19,8,1,40,64,38.900001525878906,1,13.75,2.6210389137268066
27,,0,18,0,0,50,0,0.0,31,0,16,0,,67500.0,3,9,1,0,81,67.5,0,,
39,0,1165,18,0,0,65,1,576.0,34,0,12,0,0,112500.0,15,16,0,25,256,82.5479965209961,1,23.040000915527344,3.1372318267822266
33,1,1080,13,0,0,24,0,543.0,31,0,12,0,0,32500.0,14,13,1,42,169,4.263999938964844,1,12.928571701049805,2.5594396591186523
60,,0,12,0,0,0,0,0.0,55,0,10,0,,17500.0,42,39,0,0,1521,17.5,0,,
30,1,1000,16,1,0,0,1,300.0,24,0,13,1,0,45000.0,8,5,0,0,25,29.399999618530273,0,,
39,0,320,6,0,0,80,1,173.0,34,0,12,0,0,6250.0,27,16,0,32,256,0.0,1,5.40625,1.6875556707382202
54,,0,12,0,0,0,0,149.0,38,0,12,0,0,8750.0,36,20,0,28,400,1.0019999742507935,1,5.3214287757873535,1.6717418432235718
32,0,675,16,0,0,40,0,96.0,32,0,16,0,0,67500.0,10,10,1,12,100,62.507999420166016,1,8.0,2.079441547393799
39,0,900,17,0,0,16,1,500.0,43,0,14,0,0,45000.0,16,23,0,40,529,19.0,1,12.5,2.525728702545166
46,,0,12,0,0,50,1,640.0,36,0,14,0,0,67500.0,28,16,0,35,256,34.220001220703125,1,18.285715103149414,2.9061200618743896
42,0,1000,16,0,0,40,1,0.0,42,0,16,0,,55000.0,20,20,0,0,400,55.0,0,,
65,,0,12,0,0,0,0,170.0,57,0,12,0,0,3000.0,47,39,0,21,1521,0.0,1,8.095237731933594,2.091275930404663
65,,0,12,0,0,0,0,170.0,57,0,12,0,0,3000.0,47,39,0,21,1521,0.0,1,8.095237731933594,2.091275930404663
35,,0,16,0,0,60,0,338.0,33,0,12,0,0,45000.0,13,15,1,30,225,27.423999786376953,1,11.266666412353516,2.4218485355377197
24,0,316,12,0,0,40,0,358.0,31,0,13,0,0,32500.0,6,12,1,40,144,13.883999824523926,1,8.949999809265137,2.1916534900665283
32,0,825,16,0,0,40,0,850.0,32,0,16,0,1,45000.0,10,10,1,45,100,0.800000011920929,1,18.88888931274414,2.9385738372802734
39,0,1200,15,0,0,60,0,440.0,41,0,14,0,0,55000.0,18,21,1,20,441,32.119998931884766,1,22.0,3.0910425186157227
41,0,244,14,0,1,60,0,433.0,34,0,16,1,1,45000.0,21,12,1,35,144,22.483999252319336,1,12.371428489685059,2.5153896808624268
33,,0,12,0,0,55,1,0.0,36,0,13,0,,0.0,15,17,0,0,289,0.0,0,,
22,0,240,12,0,0,40,0,152.0,22,0,12,0,0,8750.0,4,4,1,40,16,0.8460000157356262,1,3.799999952316284,1.3350011110305786
40,0,807,18,0,0,54,0,0.0,38,0,12,0,,45000.0,16,20,1,0,400,45.0,0,,
49,,0,12,0,0,40,1,712.0,45,0,13,0,1,0.0,31,26,0,40,676,0.0,1,17.799999237060547,2.8791983127593994
30,0,640,14,0,0,40,0,0.0,23,0,17,0,,37500.0,10,0,0,0,0,37.5,0,,
28,1,830,12,0,0,58,0,520.0,28,0,12,0,0,67500.0,10,10,1,40,100,40.459999084472656,1,13.0,2.5649492740631104
60,0,229,12,0,0,40,0,229.0,58,0,12,0,0,13750.0,42,40,0,35,1600,1.8420000076293945,1,6.5428571701049805,1.8783739805221558
40,0,400,16,0,0,45,1,0.0,34,0,15,0,,32500.0,18,13,0,0,169,32.5,0,,
36,1,590,16,0,0,32,0,559.0,35,0,16,0,0,55000.0,14,13,0,40,169,25.93199920654297,1,13.975000381469727,2.637269973754883
29,0,520,12,0,0,40,0,0.0,26,0,10,1,,32500.0,11,10,1,0,100,32.5,0,,
41,0,300,14,0,0,35,1,600.0,42,0,17,0,1,45000.0,21,19,0,0,361,13.800000190734863,0,,
58,,0,13,0,0,0,0,0.0,58,0,12,0,,3000.0,39,40,0,0,1600,3.0,0,,
46,0,500,16,0,0,50,0,0.0,46,0,16,0,,45000.0,24,24,0,0,576,45.0,0,,
43,1,563,13,0,0,40,1,200.0,42,0,14,0,0,32500.0,24,22,0,40,484,22.100000381469727,1,5.0,1.6094379425048828
43,1,680,17,0,0,35,0,0.0,20,0,12,0,,112500.0,20,2,0,0,4,112.5,0,,
34,1,500,12,0,0,60,1,250.0,39,0,12,0,0,27500.0,16,21,0,40,441,14.5,1,6.25,1.8325815200805664
32,0,800,5,0,1,0,0,0.0,29,0,4,1,,6250.0,21,19,1,0,361,6.25,0,,
33,,0,12,0,0,40,0,470.0,31,0,17,0,1,45000.0,15,8,0,40,64,20.559999465942383,1,11.75,2.463853359222412
32,,0,18,0,0,90,0,0.0,32,0,16,0,,112500.0,8,10,1,0,100,112.5,0,,
49,0,1000,18,0,0,40,0,400.0,48,0,14,0,0,112500.0,25,28,0,40,784,91.69999694824219,1,10.0,2.3025851249694824
55,1,557,10,0,0,40,0,264.0,46,0,12,0,0,55000.0,39,28,0,40,784,41.27199935913086,1,6.599999904632568,1.887069582939148
31,0,750,12,0,1,48,0,750.0,30,0,15,0,0,55000.0,13,9,1,36,81,16.0,1,20.83333396911621,3.0365543365478516
52,0,1000,17,0,0,50,1,700.0,51,0,17,0,1,112500.0,29,28,0,32,784,76.0999984741211,1,21.875,3.0853443145751953
27,1,360,11,0,0,40,0,203.0,28,0,12,0,0,32500.0,10,10,1,36,100,21.944000244140625,1,5.638888835906982,1.729686975479126
49,0,650,12,0,0,40,0,420.0,50,0,12,0,1,45000.0,31,32,0,0,1024,23.15999984741211,0,,
59,,0,13,0,0,40,0,0.0,57,0,12,0,,27500.0,40,39,0,0,1521,27.5,0,,
50,0,450,12,0,0,30,1,550.0,45,0,13,1,0,6250.0,32,26,0,40,676,0.0,1,13.75,2.6210389137268066
52,0,280,9,0,0,40,0,250.0,46,0,9,0,0,13750.0,37,31,0,40,961,0.75,1,6.25,1.8325815200805664
54,0,340,12,0,0,40,0,0.0,49,0,10,0,,3000.0,36,33,0,0,1089,3.0,0,,
41,0,500,14,0,0,40,0,280.0,44,0,12,0,1,0.0,21,26,1,40,676,0.0,1,7.0,1.945910096168518
34,0,650,12,0,0,40,1,0.0,29,0,12,0,,37500.0,16,11,0,0,121,37.5,0,,
56,0,1800,18,0,0,40,0,0.0,28,0,16,0,,3000.0,32,6,0,0,36,3.0,0,,
43,0,250,12,1,0,39,0,0.0,26,1,11,0,,8750.0,25,9,1,0,81,8.75,0,,
37,0,800,14,0,0,40,1,350.0,35,0,12,0,0,37500.0,17,17,0,48,289,19.299999237060547,1,7.291666507720947,1.9867321252822876
33,0,600,16,0,0,40,0,0.0,27,0,16,0,,45000.0,11,5,1,0,25,45.0,0,,
32,1,765,12,0,0,55,0,650.0,32,0,12,0,0,45000.0,14,14,0,35,196,11.199999809265137,1,18.571428298950195,2.921624183654785
38,1,343,12,1,0,40,0,278.0,27,1,13,0,0,11500.0,20,8,1,40,64,0.0,1,6.949999809265137,1.938741683959961
36,0,210,12,0,0,31,1,135.0,37,0,10,0,0,22500.0,18,21,0,30,441,15.479999542236328,1,4.5,1.504077434539795
39,0,800,12,0,0,48,1,0.0,31,0,12,0,,32500.0,21,13,0,0,169,32.5,0,,
51,1,400,12,0,0,40,0,0.0,54,0,12,0,,32500.0,33,36,0,0,1296,32.5,0,,
72,,0,4,0,0,0,0,140.0,56,0,12,0,0,37500.0,62,38,0,25,1444,30.219999313354492,1,5.599999904632568,1.722766637802124
42,0,550,12,0,1,40,0,250.0,37,0,10,1,0,37500.0,24,21,0,40,441,24.5,1,6.25,1.8325815200805664
38,0,500,12,0,1,45,0,380.0,31,0,12,0,0,37500.0,20,13,1,40,169,17.739999771118164,1,9.5,2.2512917518615723
50,0,240,12,0,1,0,0,358.0,44,0,7,1,1,13750.0,32,31,0,49,961,0.0,1,7.306122303009033,1.9887126684188843
50,0,240,12,0,1,0,0,358.0,44,0,7,1,1,13750.0,32,31,0,49,961,0.0,1,7.306122303009033,1.9887126684188843
33,0,407,18,0,0,60,0,0.0,22,0,13,0,,27500.0,9,3,1,0,9,27.5,0,,
42,,0,9,0,0,20,0,0.0,36,0,11,0,,45000.0,27,19,1,0,361,45.0,0,,
28,0,500,14,0,0,40,0,350.0,27,0,16,0,1,45000.0,8,5,0,45,25,26.799999237060547,1,7.777777671813965,2.0512707233428955
41,1,770,15,0,0,40,0,80.0,35,0,12,0,0,45000.0,20,17,1,16,289,40.84000015258789,1,5.0,1.6094379425048828
33,0,350,16,0,0,40,0,0.0,36,0,14,0,,0.0,11,16,1,0,256,0.0,0,,
33,0,550,12,0,0,48,0,0.0,28,0,12,0,,27500.0,15,10,1,0,100,27.5,0,,
51,0,1500,12,0,0,45,0,0.0,49,0,12,0,,67500.0,33,31,0,0,961,67.5,0,,
54,0,200,15,0,0,20,1,0.0,50,0,12,0,,32500.0,33,32,0,0,1024,32.5,0,,
23,0,300,7,0,1,48,0,0.0,21,0,7,1,,11500.0,10,8,0,0,64,11.5,0,,
51,1,720,13,0,0,40,0,90.0,48,0,13,0,0,37500.0,32,29,1,20,841,32.81999969482422,1,4.5,1.504077434539795
34,1,360,12,0,0,40,1,171.0,34,0,15,0,0,22500.0,16,13,0,32,169,13.607999801635742,1,5.34375,1.6759276390075684
51,1,360,8,0,0,90,0,0.0,46,0,12,0,,0.0,37,28,0,0,784,0.0,0,,
33,0,940,16,0,0,55,1,110.0,33,0,13,0,0,45000.0,11,14,0,24,196,39.279998779296875,1,4.583333492279053,1.5224266052246094
43,0,500,13,0,0,40,1,200.0,38,0,12,0,0,32500.0,24,20,0,40,400,22.100000381469727,1,5.0,1.6094379425048828
43,0,250,16,0,0,40,1,120.0,40,0,16,0,0,37500.0,21,18,0,28,324,31.260000228881836,1,4.285714149475098,1.455287218093872
35,0,425,11,0,0,40,1,400.0,30,0,12,0,0,45000.0,18,12,0,40,144,24.200000762939453,1,10.0,2.3025851249694824
49,0,1212,13,0,0,50,0,418.0,49,0,12,0,0,112500.0,30,31,0,40,961,90.76399993896484,1,10.449999809265137,2.346601963043213
44,,0,12,0,0,0,0,550.0,44,0,13,1,0,27500.0,26,25,0,40,625,0.0,1,13.75,2.6210389137268066
50,0,533,12,0,0,40,0,800.0,49,0,14,0,0,55000.0,32,29,0,26,841,13.399999618530273,1,30.769229888916016,3.4265151023864746
45,,0,16,0,0,56,1,480.0,43,0,16,0,1,37500.0,23,21,0,40,441,12.539999961853027,1,12.0,2.4849066734313965
49,1,1100,13,0,0,47,0,600.0,44,0,13,0,1,112500.0,30,25,0,40,625,81.30000305175781,1,15.0,2.70805025100708
54,0,640,12,1,0,12,1,0.0,27,1,12,0,,17500.0,36,9,0,0,81,17.5,0,,
48,0,500,12,0,0,60,1,85.0,33,0,13,0,0,37500.0,30,14,0,25,196,33.08000183105469,1,3.4000000953674316,1.2237755060195923
45,0,175,13,0,0,20,0,253.0,41,0,12,0,0,11500.0,26,23,1,40,529,0.0,1,6.324999809265137,1.8445099592208862
37,1,460,12,0,0,40,1,294.0,35,0,13,0,0,55000.0,19,16,0,45,256,39.71200180053711,1,6.5333333015441895,1.8769172430038452
52,0,125,10,0,0,42,0,450.0,46,0,12,0,0,17500.0,36,28,0,32,784,0.0,1,14.0625,2.6435117721557617
38,0,308,12,0,0,32,0,378.0,42,0,15,0,1,45000.0,20,21,1,40,441,25.3439998626709,1,9.449999809265137,2.2460148334503174
75,,0,12,0,0,0,0,0.0,41,0,12,0,,11500.0,57,23,0,0,529,11.5,0,,
33,,0,14,0,0,60,0,380.0,31,0,12,0,0,37500.0,13,13,1,40,169,17.739999771118164,1,9.5,2.2512917518615723
55,,0,16,0,0,0,0,0.0,57,0,9,0,,32500.0,33,42,0,0,1764,32.5,0,,
45,0,282,13,0,0,40,1,144.0,37,0,13,0,0,17500.0,26,18,0,32,324,10.01200008392334,1,4.5,1.504077434539795
49,0,810,15,0,0,40,0,0.0,46,0,13,0,,55000.0,28,27,0,0,729,55.0,0,,
62,,0,4,0,1,0,0,0.0,57,0,8,1,,8750.0,52,43,0,0,1849,8.75,0,,
49,1,700,18,0,0,40,0,350.0,40,0,12,0,1,67500.0,25,22,0,40,484,49.29999923706055,1,8.75,2.169053792953491
34,0,1900,16,0,0,50,0,0.0,34,0,16,0,,112500.0,12,12,1,0,144,112.5,0,,
30,0,500,18,0,0,40,0,500.0,28,0,18,0,0,45000.0,6,4,0,40,16,19.0,1,12.5,2.525728702545166
49,1,900,13,0,0,40,0,280.0,57,0,12,0,0,55000.0,30,39,0,40,1521,40.439998626708984,1,7.0,1.945910096168518
46,,0,12,0,0,0,0,247.0,40,0,12,0,0,22500.0,28,22,0,40,484,9.656000137329102,1,6.175000190734863,1.8205089569091797
32,0,370,12,0,0,40,0,0.0,30,0,12,0,,22500.0,14,12,0,0,144,22.5,0,,
44,1,584,14,0,0,40,1,750.0,41,0,12,0,0,45000.0,24,23,0,40,529,6.0,1,18.75,2.9311938285827637
37,,0,12,0,0,0,1,0.0,25,0,14,0,,0.0,19,5,0,0,25,0.0,0,,
36,0,1000,18,0,0,40,1,450.0,37,0,18,0,1,67500.0,12,13,0,40,169,44.099998474121094,1,11.25,2.420368194580078
62,0,644,18,0,0,40,0,368.0,53,0,12,0,0,55000.0,38,35,0,40,1225,35.86399841308594,1,9.199999809265137,2.219203472137451
28,0,550,12,0,0,45,0,0.0,27,0,15,0,,32500.0,10,6,0,0,36,32.5,0,,
23,0,70,15,0,0,10,0,120.0,24,0,0,0,0,13750.0,2,18,0,15,324,7.510000228881836,1,8.0,2.079441547393799
30,1,870,12,0,0,40,0,525.0,28,0,15,0,0,55000.0,12,7,1,36,49,27.700000762939453,1,14.583333015441895,2.6798791885375977
51,1,461,12,0,0,40,0,340.0,42,0,12,0,0,3000.0,33,24,0,40,576,0.0,1,8.5,2.140066146850586
38,,0,16,0,0,40,1,0.0,33,0,12,0,,45000.0,16,15,0,0,225,45.0,0,,
26,0,275,14,0,0,40,0,450.0,30,0,16,0,0,32500.0,6,8,0,40,64,9.100000381469727,1,11.25,2.420368194580078
63,0,1462,18,0,0,50,0,0.0,56,0,16,0,,67500.0,39,34,0,0,1156,67.5,0,,
37,1,614,12,0,0,40,1,0.0,37,0,13,0,,55000.0,19,18,0,0,324,55.0,0,,
44,0,500,18,0,0,60,1,535.0,40,0,18,0,0,37500.0,20,16,0,45,256,9.680000305175781,1,11.88888931274414,2.475604295730591
32,1,280,12,0,0,40,0,0.0,31,0,12,0,,27500.0,14,13,1,0,169,27.5,0,,
32,0,370,12,0,0,45,0,423.0,30,0,12,0,0,32500.0,14,12,1,40,144,10.503999710083008,1,10.574999809265137,2.358492612838745
34,0,900,18,0,0,40,1,800.0,34,0,18,0,0,45000.0,10,10,0,60,100,3.4000000953674316,1,13.333333015441895,2.5902671813964844
52,0,692,14,0,0,40,0,650.0,53,0,12,0,0,67500.0,32,35,0,40,1225,33.70000076293945,1,16.25,2.788092851638794
29,0,160,16,0,0,0,0,130.0,30,0,16,0,0,32500.0,7,8,0,32,64,25.739999771118164,1,4.0625,1.4017986059188843
38,1,353,12,0,0,50,1,210.0,44,0,9,0,0,32500.0,20,29,0,40,841,21.579999923706055,1,5.25,1.6582280397415161
26,0,409,12,0,0,40,0,0.0,28,0,12,0,,6250.0,8,10,1,0,100,6.25,0,,
47,1,520,12,0,0,45,0,0.0,47,0,14,0,,112500.0,29,27,0,0,729,112.5,0,,
48,,0,12,0,0,35,1,0.0,44,0,12,0,,17500.0,30,26,0,0,676,17.5,0,,
37,0,440,11,0,0,40,1,0.0,34,0,12,0,,27500.0,20,16,0,0,256,27.5,0,,
41,,0,14,0,0,0,0,440.0,32,0,13,0,0,32500.0,21,13,1,40,169,9.619999885559082,1,11.0,2.397895336151123
33,,0,10,0,0,0,0,0.0,30,0,12,0,,3000.0,17,12,1,0,144,3.0,0,,
38,1,1035,13,0,0,50,1,380.0,35,0,12,0,0,55000.0,19,17,0,40,289,35.2400016784668,1,9.5,2.2512917518615723
43,,0,12,0,0,0,1,0.0,35,0,9,0,,0.0,25,20,0,0,400,0.0,0,,
